0.0 29.99999999999996 60.00000000000005 90.0 119.99999999999997 150.00000000000003 
0.1 29.971356245209932 59.950384535481014 89.94270422239677 119.95037626554803 149.97134797527667 
0.2 29.88547460042264 59.801587827623734 89.77081700417857 119.80145550881255 149.8853422815254 
0.30000000000000004 29.742503924011313 59.553759329266185 89.48433937666405 119.55308946782336 149.74183406037235 
0.4 29.542692310547448 59.207149442728245 89.08327535047432 119.20503237138476 149.5405752172674 
0.5 29.28638708155131 58.76211147409872 88.56763535279227 118.75694295414044 149.28121843084347 
0.6000000000000001 28.97403476229447 58.219104334898056 87.93744103815169 118.20838731137972 148.96331717660917 
0.7000000000000001 28.606181034559675 57.578695956487444 87.19273146992727 117.55884262695193 148.5863257757217 
0.8 28.183470652646143 56.84156737231018 86.33357066681414 116.80770181663169 148.14959948292673 
0.9 27.706647307459406 56.008517412521265 85.36005650415427 115.95427913781035 147.6523946312433 
1.0 27.176553421284407 55.08046794479381 84.27233095365601 114.99781682429895 147.0938688547088 
1.1 26.59412985390934 54.05846958415191 83.07059163654651 113.93749281208783 146.4730814144947 
1.2000000000000002 25.9604154990865 52.94370778359751 81.75510465420639 112.77242962792852 145.78899365800675 
1.3 25.276546749031706 51.73750920622953 80.3262186465953 111.50170451725373 145.0404696452066 
1.4000000000000001 24.543756803687874 50.44134826868287 78.78438001210607 110.12436089088715 144.22627698142196 
1.5 23.76337480098561 49.0568537352108 77.13014920271318 108.63942117084044 143.34508790130204 
1.6 22.93682474419877 47.58581523189712 75.36421798541583 107.0459011137719 142.39548065440138 
1.7000000000000002 22.065624202872378 46.03018954162887 73.4874275350192 105.34282568586521 141.37594124915924 
1.8 21.15138276460037 44.39210653290621 71.50078719457416 103.52924655442803 140.28486561868897 
1.9000000000000001 20.19580021626323 42.67387456971328 69.40549370854237 101.60426124880587 139.12056227894044 
2.0 19.200664435091515 40.877985245938405 67.20295070071025 99.56703402559026 137.8812555572565 
2.1 18.16784897218781 39.00711728655251 64.89478813468678 97.41681844997535 136.56508947716094 
2.2 17.099310313858847 37.06413945943752 62.48288146061762 95.15298167589825 135.17013239326118 
2.3000000000000003 15.997084809215579 35.0521123466102 59.96937011870904 92.77503037171651 133.69438247826767 
2.4000000000000004 14.863285256046888 32.97428883205107 57.356675039810156 90.28263819531831 132.13577417220492 
2.5 13.700097140813376 30.83411317555239 54.64751475728306 87.6756746724995 130.4921857116439 
2.6 12.509774532745071 28.635218558079806 51.844919724567674 84.95423527529158 128.7614478639344 
2.7 11.294635636382678 26.381423004116947 48.95224442107895 82.11867243313118 126.94135399761576 
2.8000000000000003 10.057058011359352 24.076723610138075 45.973176827328494 79.16962714021808 125.02967162494953 
2.9000000000000004 8.799473472775945 21.72528903543774 42.91174486014751 76.10806074853878 123.02415555532403 
3.0 7.524362689984856 19.33145024158169 39.77231938220829 72.93528645983552 120.92256279850356 
3.1 6.234249505970186 16.89968949905708 36.55961343778996 69.6529999539399 118.72266935352668 
3.2 4.931695003652641 14.434627713561772 33.27867741954663 66.26330851868917 116.42228901172462 
3.3000000000000003 3.6192913492562573 11.941010158821594 29.934889938853303 62.76875798197877 114.01929428982125 
3.4000000000000004 2.2996554463233143 9.423690736916843 26.533944254329864 59.17235669391842 111.51163959039756 
3.5 0.9754224369021938 6.88761491971381 23.081830207673754 55.47759577128594 108.8973866610428 
3.6 -0.3507609111454205 4.3378015551028195 19.584811720509858 51.6884648024997 106.17473238920252 
3.7 -1.676242889962884 1.779323748322049 16.049400017258495 47.80946222387945 103.34203892598093 
3.8000000000000003 -2.998373568714441 -0.7827109493253105 12.482322852989155 43.845599621163316 100.39786607804126 
3.9000000000000004 -4.3145114993701466 -3.343180795255434 8.890490137416538 39.80239928725365 97.3410058415757 
4.0 -5.622030369011342 -5.896970293963837 5.280956451751016 35.68588447963624 94.17051887566173 
4.1000000000000005 -6.918325557266931 -8.438990554513765 1.660881049274231 31.502561968648315 90.88577262433141 
4.2 -8.200820559004093 -10.964199304697207 -1.9625139911547098 27.25939664838522 87.48648069808142 
4.3 -9.46697323453855 -13.467620307826556 -5.58198673084891 22.963778190750944 83.97274301784749 
4.4 -10.714281852327217 -15.944361942645767 -9.190318692501544 18.623479952786454 80.34508611017593 
4.5 -11.940290892327441 -18.389634726922743 -12.780357761558887 14.246610588625936 76.60450282498314 
4.6000000000000005 -13.142596581860404 -20.798767590219736 -16.345059906037978 9.841559059100117 72.75249063161445 
4.7 -14.318852139799342 -23.16722273015614 -19.87752899102681 5.416933962010803 68.79108754080728 
4.800000000000001 -15.466772709196137 -25.49060891827889 -23.371054024480962 0.9814983119791554 64.72290460658819 
4.9 -16.584139962867674 -27.764693155280007 -26.819143250735326 -3.4558989311515287 60.55115389089871 
5.0 -17.668806371011925 -29.98541060973255 -30.21555460343519 -7.88639316215082 56.279670733215625 
5.1000000000000005 -18.71869912442152 -32.148872808731156 -33.5543221358981 -12.301174764469001 51.91292916588032 
5.2 -19.73182371127544 -34.25137408184132 -36.82977815940536 -16.69155857151647 47.45604936088035 
5.300000000000001 -20.706267149752694 -36.28939629074796 -40.036570933864134 -21.049050693700053 42.91479609164348 
5.4 -21.64020088268676 -38.259611905311644 -43.16967786614172 -25.36541135112805 38.29556734775499 
5.5 -22.531883344177547 -40.158885511784106 -46.22441427523138 -29.632712502783285 33.6053724522687 
5.6000000000000005 -23.379662211393406 -41.98427386036295 -49.19643787698966 -33.843389254387574 28.85179929727157 
5.7 -24.181976357717836 -43.73302457688429 -52.081749222073576 -37.9902842480217 24.042970626435636 
